county_fips,state_alpha,county_name,year,commodity_desc,class_desc,prodn_practice_desc,irrigation,util_practice_desc,yield_value,yield_unit,cv_mean
48303,TX,LUBBOCK,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1183.0,LB / ACRE,
48303,TX,LUBBOCK,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,946.0,LB / ACRE,
48303,TX,LUBBOCK,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,882.0,LB / ACRE,
48303,TX,LUBBOCK,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,939.0,LB / ACRE,
48303,TX,LUBBOCK,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,831.0,LB / ACRE,
48303,TX,LUBBOCK,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,970.0,LB / ACRE,
48303,TX,LUBBOCK,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,953.0,LB / ACRE,
48303,TX,LUBBOCK,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1050.0,LB / ACRE,
48305,TX,LYNN,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,922.0,LB / ACRE,
48305,TX,LYNN,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,951.0,LB / ACRE,
48305,TX,LYNN,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,937.0,LB / ACRE,
48305,TX,LYNN,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,929.0,LB / ACRE,
48305,TX,LYNN,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,874.0,LB / ACRE,
48305,TX,LYNN,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,875.0,LB / ACRE,
48305,TX,LYNN,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,749.0,LB / ACRE,
48305,TX,LYNN,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,889.0,LB / ACRE,
48305,TX,LYNN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,888.0,LB / ACRE,
48305,TX,LYNN,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,801.0,LB / ACRE,
48317,TX,MARTIN,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,953.0,LB / ACRE,
48317,TX,MARTIN,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1278.0,LB / ACRE,
48317,TX,MARTIN,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1335.0,LB / ACRE,
48317,TX,MARTIN,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1149.0,LB / ACRE,
48317,TX,MARTIN,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,999.0,LB / ACRE,
48317,TX,MARTIN,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1450.0,LB / ACRE,
48317,TX,MARTIN,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1137.0,LB / ACRE,
48317,TX,MARTIN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,720.0,LB / ACRE,
48317,TX,MARTIN,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1148.0,LB / ACRE,
48329,TX,MIDLAND,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,830.0,LB / ACRE,
48445,TX,TERRY,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,859.0,LB / ACRE,
48445,TX,TERRY,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,831.0,LB / ACRE,
48445,TX,TERRY,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,721.0,LB / ACRE,
48445,TX,TERRY,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,884.0,LB / ACRE,
48445,TX,TERRY,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,718.0,LB / ACRE,
48445,TX,TERRY,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,859.0,LB / ACRE,
48445,TX,TERRY,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,817.0,LB / ACRE,
48445,TX,TERRY,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,824.0,LB / ACRE,
48501,TX,YOAKUM,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,763.0,LB / ACRE,
48501,TX,YOAKUM,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,942.0,LB / ACRE,
48501,TX,YOAKUM,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,914.0,LB / ACRE,
48501,TX,YOAKUM,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,801.0,LB / ACRE,
48501,TX,YOAKUM,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,907.0,LB / ACRE,
48501,TX,YOAKUM,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,965.0,LB / ACRE,
48033,TX,BORDEN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1080.0,LB / ACRE,
48075,TX,CHILDRESS,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1075.0,LB / ACRE,
48075,TX,CHILDRESS,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1177.0,LB / ACRE,
48075,TX,CHILDRESS,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,707.0,LB / ACRE,
48075,TX,CHILDRESS,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1191.0,LB / ACRE,
48075,TX,CHILDRESS,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,781.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1160.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1444.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1250.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1278.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1214.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1061.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1169.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1349.0,LB / ACRE,
48087,TX,COLLINGSWORTH,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1123.0,LB / ACRE,
48125,TX,DICKENS,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1024.0,LB / ACRE,
48125,TX,DICKENS,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1143.0,LB / ACRE,
48125,TX,DICKENS,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,727.0,LB / ACRE,
48125,TX,DICKENS,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1034.0,LB / ACRE,
48125,TX,DICKENS,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,942.0,LB / ACRE,
48125,TX,DICKENS,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,636.0,LB / ACRE,
48125,TX,DICKENS,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,997.0,LB / ACRE,
48129,TX,DONLEY,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1206.0,LB / ACRE,
48129,TX,DONLEY,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1310.0,LB / ACRE,
48129,TX,DONLEY,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1142.0,LB / ACRE,
48129,TX,DONLEY,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1563.0,LB / ACRE,
48129,TX,DONLEY,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1247.0,LB / ACRE,
48129,TX,DONLEY,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1320.0,LB / ACRE,
48129,TX,DONLEY,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1134.0,LB / ACRE,
48169,TX,GARZA,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,893.0,LB / ACRE,
48169,TX,GARZA,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1023.0,LB / ACRE,
48169,TX,GARZA,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,947.0,LB / ACRE,
48169,TX,GARZA,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1111.0,LB / ACRE,
48169,TX,GARZA,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,947.0,LB / ACRE,
48169,TX,GARZA,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,926.0,LB / ACRE,
48169,TX,GARZA,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,937.0,LB / ACRE,
48169,TX,GARZA,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,949.0,LB / ACRE,
48191,TX,HALL,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1123.0,LB / ACRE,
48191,TX,HALL,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1137.0,LB / ACRE,
48191,TX,HALL,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1064.0,LB / ACRE,
48191,TX,HALL,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,997.0,LB / ACRE,
48191,TX,HALL,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1182.0,LB / ACRE,
48191,TX,HALL,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,929.0,LB / ACRE,
48191,TX,HALL,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1078.0,LB / ACRE,
48191,TX,HALL,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1193.0,LB / ACRE,
48191,TX,HALL,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1078.0,LB / ACRE,
48197,TX,HARDEMAN,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1149.0,LB / ACRE,
48483,TX,WHEELER,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1401.0,LB / ACRE,
48483,TX,WHEELER,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1128.0,LB / ACRE,
48483,TX,WHEELER,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1110.0,LB / ACRE,
48483,TX,WHEELER,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1063.0,LB / ACRE,
48487,TX,WILBARGER,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1059.0,LB / ACRE,
48487,TX,WILBARGER,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,983.0,LB / ACRE,
48487,TX,WILBARGER,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1046.0,LB / ACRE,
48487,TX,WILBARGER,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,886.0,LB / ACRE,
48487,TX,WILBARGER,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,505.0,LB / ACRE,
48487,TX,WILBARGER,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1108.0,LB / ACRE,
48023,TX,BAYLOR,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,734.0,LB / ACRE,
48023,TX,BAYLOR,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,909.0,LB / ACRE,
48023,TX,BAYLOR,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,904.0,LB / ACRE,
48023,TX,BAYLOR,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1091.0,LB / ACRE,
48151,TX,FISHER,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1403.0,LB / ACRE,
48151,TX,FISHER,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,997.0,LB / ACRE,
48151,TX,FISHER,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1169.0,LB / ACRE,
48207,TX,HASKELL,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,988.0,LB / ACRE,
48207,TX,HASKELL,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,673.0,LB / ACRE,
48207,TX,HASKELL,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,660.0,LB / ACRE,
48207,TX,HASKELL,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,740.0,LB / ACRE,
48207,TX,HASKELL,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,581.0,LB / ACRE,
48207,TX,HASKELL,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1240.0,LB / ACRE,
48207,TX,HASKELL,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,887.0,LB / ACRE,
48207,TX,HASKELL,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,887.0,LB / ACRE,
48253,TX,JONES,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,848.0,LB / ACRE,
48275,TX,KNOX,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,986.0,LB / ACRE,
48275,TX,KNOX,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,977.0,LB / ACRE,
48275,TX,KNOX,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1152.0,LB / ACRE,
48275,TX,KNOX,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,910.0,LB / ACRE,
48335,TX,MITCHELL,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,812.0,LB / ACRE,
48335,TX,MITCHELL,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1224.0,LB / ACRE,
48335,TX,MITCHELL,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,983.0,LB / ACRE,
48353,TX,NOLAN,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1096.0,LB / ACRE,
48353,TX,NOLAN,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1269.0,LB / ACRE,
48353,TX,NOLAN,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1022.0,LB / ACRE,
48353,TX,NOLAN,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,720.0,LB / ACRE,
48353,TX,NOLAN,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1046.0,LB / ACRE,
48353,TX,NOLAN,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1058.0,LB / ACRE,
48353,TX,NOLAN,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1522.0,LB / ACRE,
48353,TX,NOLAN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1166.0,LB / ACRE,
48353,TX,NOLAN,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1080.0,LB / ACRE,
48399,TX,RUNNELS,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,840.0,LB / ACRE,
48399,TX,RUNNELS,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,784.0,LB / ACRE,
48399,TX,RUNNELS,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1071.0,LB / ACRE,
48399,TX,RUNNELS,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,736.0,LB / ACRE,
48399,TX,RUNNELS,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1067.0,LB / ACRE,
48415,TX,SCURRY,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1173.0,LB / ACRE,
48415,TX,SCURRY,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,915.0,LB / ACRE,
48415,TX,SCURRY,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,887.0,LB / ACRE,
48415,TX,SCURRY,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1471.0,LB / ACRE,
48415,TX,SCURRY,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1064.0,LB / ACRE,
48331,TX,MILAM,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1554.0,LB / ACRE,
48041,TX,BRAZOS,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1024.0,LB / ACRE,
48395,TX,ROBERTSON,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,692.0,LB / ACRE,
48141,TX,EL PASO,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1143.0,LB / ACRE,
48141,TX,EL PASO,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1265.0,LB / ACRE,
48141,TX,EL PASO,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1226.0,LB / ACRE,
48229,TX,HUDSPETH,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1049.0,LB / ACRE,
48229,TX,HUDSPETH,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1186.0,LB / ACRE,
48371,TX,PECOS,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1186.0,LB / ACRE,
48371,TX,PECOS,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1051.0,LB / ACRE,
48371,TX,PECOS,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1060.0,LB / ACRE,
48095,TX,CONCHO,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1200.0,LB / ACRE,
48095,TX,CONCHO,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1173.0,LB / ACRE,
48095,TX,CONCHO,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1340.0,LB / ACRE,
48095,TX,CONCHO,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1220.0,LB / ACRE,
48095,TX,CONCHO,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1286.0,LB / ACRE,
48095,TX,CONCHO,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,678.0,LB / ACRE,
48095,TX,CONCHO,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,459.0,LB / ACRE,
48095,TX,CONCHO,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,868.0,LB / ACRE,
48095,TX,CONCHO,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,864.0,LB / ACRE,
48095,TX,CONCHO,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1085.0,LB / ACRE,
48383,TX,REAGAN,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1475.0,LB / ACRE,
48383,TX,REAGAN,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1227.0,LB / ACRE,
48383,TX,REAGAN,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1115.0,LB / ACRE,
48383,TX,REAGAN,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,917.0,LB / ACRE,
48383,TX,REAGAN,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1138.0,LB / ACRE,
48383,TX,REAGAN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1157.0,LB / ACRE,
48451,TX,TOM GREEN,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1031.0,LB / ACRE,
48451,TX,TOM GREEN,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1206.0,LB / ACRE,
48451,TX,TOM GREEN,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1319.0,LB / ACRE,
48451,TX,TOM GREEN,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1032.0,LB / ACRE,
48451,TX,TOM GREEN,2014,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1393.0,LB / ACRE,
48451,TX,TOM GREEN,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,980.0,LB / ACRE,
48451,TX,TOM GREEN,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,620.0,LB / ACRE,
48451,TX,TOM GREEN,2011,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,597.0,LB / ACRE,
48451,TX,TOM GREEN,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1157.0,LB / ACRE,
48451,TX,TOM GREEN,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1087.0,LB / ACRE,
48451,TX,TOM GREEN,2008,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1205.0,LB / ACRE,
48461,TX,UPTON,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1294.0,LB / ACRE,
48461,TX,UPTON,2016,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1455.0,LB / ACRE,
48461,TX,UPTON,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1154.0,LB / ACRE,
48461,TX,UPTON,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,535.0,LB / ACRE,
48461,TX,UPTON,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1138.0,LB / ACRE,
48463,TX,UVALDE,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1242.0,LB / ACRE,
48463,TX,UVALDE,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1680.0,LB / ACRE,
48463,TX,UVALDE,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1502.0,LB / ACRE,
48463,TX,UVALDE,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1265.0,LB / ACRE,
48025,TX,BEE,2011,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,852.0,LB / ACRE,
48025,TX,BEE,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1064.0,LB / ACRE,
48051,TX,BURLESON,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1197.0,LB / ACRE,
48051,TX,BURLESON,2013,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1547.0,LB / ACRE,
48051,TX,BURLESON,2012,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1426.0,LB / ACRE,
48051,TX,BURLESON,2011,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,941.0,LB / ACRE,
48051,TX,BURLESON,2010,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1039.0,LB / ACRE,
48051,TX,BURLESON,2009,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1031.0,LB / ACRE,
48325,TX,MEDINA,2018,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1615.0,LB / ACRE,
48325,TX,MEDINA,2017,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1687.0,LB / ACRE,
48325,TX,MEDINA,2015,COTTON,UPLAND,IRRIGATED,irrigated,ALL UTILIZATION PRACTICES,1639.0,LB / ACRE,
