county_fips,state_alpha,county_name,year,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,yield_value,yield_unit,cv_mean
20081,KS,HASKELL,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50,BU / ACRE,
20083,KS,HODGEMAN,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.2,BU / ACRE,8.8
20083,KS,HODGEMAN,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,57.1,BU / ACRE,
20083,KS,HODGEMAN,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.7,BU / ACRE,
20083,KS,HODGEMAN,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,65.5,BU / ACRE,
20083,KS,HODGEMAN,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.5,BU / ACRE,
20083,KS,HODGEMAN,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
20083,KS,HODGEMAN,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44,BU / ACRE,
20083,KS,HODGEMAN,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34,BU / ACRE,
20093,KS,KEARNY,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54,BU / ACRE,
20119,KS,MEADE,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,61.1,BU / ACRE,6.9
20119,KS,MEADE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,67.6,BU / ACRE,3.8
20119,KS,MEADE,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,69.1,BU / ACRE,3.8
20119,KS,MEADE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,73.1,BU / ACRE,4.7
20119,KS,MEADE,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,70.9,BU / ACRE,
20119,KS,MEADE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,64.6,BU / ACRE,
20119,KS,MEADE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55,BU / ACRE,
20119,KS,MEADE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,56,BU / ACRE,
20119,KS,MEADE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,64.5,BU / ACRE,
20119,KS,MEADE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,59,BU / ACRE,
20119,KS,MEADE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,67,BU / ACRE,
20119,KS,MEADE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,65,BU / ACRE,
20175,KS,SEWARD,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,58.5,BU / ACRE,8.9
20175,KS,SEWARD,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.9,BU / ACRE,8.4
20175,KS,SEWARD,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,57.6,BU / ACRE,6.3
20175,KS,SEWARD,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,58.9,BU / ACRE,8.2
20175,KS,SEWARD,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,60.6,BU / ACRE,6.1
20175,KS,SEWARD,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,64.4,BU / ACRE,
20175,KS,SEWARD,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,65.8,BU / ACRE,
20175,KS,SEWARD,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,72.5,BU / ACRE,
20175,KS,SEWARD,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,59.3,BU / ACRE,
20175,KS,SEWARD,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,63,BU / ACRE,
20175,KS,SEWARD,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,67,BU / ACRE,
20175,KS,SEWARD,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52.1,BU / ACRE,
20175,KS,SEWARD,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.9,BU / ACRE,
20175,KS,SEWARD,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.7,BU / ACRE,
20175,KS,SEWARD,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,62.5,BU / ACRE,
20175,KS,SEWARD,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
20175,KS,SEWARD,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,61,BU / ACRE,
20175,KS,SEWARD,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55,BU / ACRE,
20189,KS,STEVENS,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,57,BU / ACRE,7.1
20189,KS,STEVENS,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,64.1,BU / ACRE,5
20189,KS,STEVENS,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,57.9,BU / ACRE,9.4
20189,KS,STEVENS,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,62,BU / ACRE,4.5
20189,KS,STEVENS,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,58.1,BU / ACRE,
20189,KS,STEVENS,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,61.3,BU / ACRE,
20189,KS,STEVENS,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.9,BU / ACRE,
20189,KS,STEVENS,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,
20189,KS,STEVENS,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,58,BU / ACRE,
20189,KS,STEVENS,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33,BU / ACRE,
20027,KS,CLAY,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,6.8
20027,KS,CLAY,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,21.6,BU / ACRE,15.1
20027,KS,CLAY,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,28.5,BU / ACRE,10.5
20027,KS,CLAY,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.9,BU / ACRE,2.6
20027,KS,CLAY,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.3,BU / ACRE,
20027,KS,CLAY,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.2,BU / ACRE,
20027,KS,CLAY,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.7,BU / ACRE,
20027,KS,CLAY,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.9,BU / ACRE,
20027,KS,CLAY,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.6,BU / ACRE,
20027,KS,CLAY,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.3,BU / ACRE,
20027,KS,CLAY,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.5,BU / ACRE,
20027,KS,CLAY,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,28.7,BU / ACRE,
20027,KS,CLAY,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35.8,BU / ACRE,
20027,KS,CLAY,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.2,BU / ACRE,
20027,KS,CLAY,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.5,BU / ACRE,
20027,KS,CLAY,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.5,BU / ACRE,
20027,KS,CLAY,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
20027,KS,CLAY,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38,BU / ACRE,
20027,KS,CLAY,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
20029,KS,CLOUD,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,32.8,BU / ACRE,10.9
20029,KS,CLOUD,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,19.9,BU / ACRE,19.5
20029,KS,CLOUD,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26.3,BU / ACRE,9.1
20029,KS,CLOUD,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.8,BU / ACRE,4.5
20029,KS,CLOUD,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.7,BU / ACRE,3.5
20029,KS,CLOUD,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,37.1,BU / ACRE,
20029,KS,CLOUD,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52.5,BU / ACRE,
20029,KS,CLOUD,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.5,BU / ACRE,
20029,KS,CLOUD,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,28.3,BU / ACRE,
20029,KS,CLOUD,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41,BU / ACRE,
20029,KS,CLOUD,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.7,BU / ACRE,
20029,KS,CLOUD,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.5,BU / ACRE,
20029,KS,CLOUD,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48,BU / ACRE,
20029,KS,CLOUD,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
20029,KS,CLOUD,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31,BU / ACRE,
20029,KS,CLOUD,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47,BU / ACRE,
20089,KS,JEWELL,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,23.3,BU / ACRE,7.8
20089,KS,JEWELL,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34.2,BU / ACRE,9.9
20089,KS,JEWELL,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.2,BU / ACRE,4
20089,KS,JEWELL,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47,BU / ACRE,2
20089,KS,JEWELL,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.4,BU / ACRE,
20089,KS,JEWELL,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.9,BU / ACRE,
20089,KS,JEWELL,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.3,BU / ACRE,
20089,KS,JEWELL,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.5,BU / ACRE,
20089,KS,JEWELL,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.3,BU / ACRE,
20089,KS,JEWELL,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.6,BU / ACRE,
20089,KS,JEWELL,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36.6,BU / ACRE,
20089,KS,JEWELL,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29.8,BU / ACRE,
20089,KS,JEWELL,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.5,BU / ACRE,
20089,KS,JEWELL,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,32.9,BU / ACRE,
20089,KS,JEWELL,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.5,BU / ACRE,
20089,KS,JEWELL,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48,BU / ACRE,
20089,KS,JEWELL,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
20089,KS,JEWELL,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31,BU / ACRE,
20089,KS,JEWELL,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42,BU / ACRE,
20123,KS,MITCHELL,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,19.6,BU / ACRE,10
20123,KS,MITCHELL,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,8.5,BU / ACRE,21.3
20123,KS,MITCHELL,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,24.7,BU / ACRE,8.4
20123,KS,MITCHELL,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29.1,BU / ACRE,8.5
20123,KS,MITCHELL,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44,BU / ACRE,3.7
20123,KS,MITCHELL,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.3,BU / ACRE,
20123,KS,MITCHELL,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43,BU / ACRE,
20123,KS,MITCHELL,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.4,BU / ACRE,
20123,KS,MITCHELL,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26.8,BU / ACRE,
20123,KS,MITCHELL,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34.7,BU / ACRE,
20123,KS,MITCHELL,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,20.8,BU / ACRE,
20123,KS,MITCHELL,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34,BU / ACRE,
20123,KS,MITCHELL,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,30.1,BU / ACRE,
20123,KS,MITCHELL,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.5,BU / ACRE,
20123,KS,MITCHELL,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.5,BU / ACRE,
20123,KS,MITCHELL,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
20123,KS,MITCHELL,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29,BU / ACRE,
20123,KS,MITCHELL,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
20141,KS,OSBORNE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,13.6,BU / ACRE,14.5
20141,KS,OSBORNE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.5,BU / ACRE,6.6
20141,KS,OSBORNE,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,27.5,BU / ACRE,
20141,KS,OSBORNE,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.3,BU / ACRE,
20141,KS,OSBORNE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,30.8,BU / ACRE,
20141,KS,OSBORNE,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,23.4,BU / ACRE,
20141,KS,OSBORNE,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15.8,BU / ACRE,
20141,KS,OSBORNE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33.9,BU / ACRE,
20141,KS,OSBORNE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29.6,BU / ACRE,
20141,KS,OSBORNE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38,BU / ACRE,
20141,KS,OSBORNE,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
20141,KS,OSBORNE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
20141,KS,OSBORNE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26,BU / ACRE,
20141,KS,OSBORNE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41,BU / ACRE,
20143,KS,OTTAWA,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,30,BU / ACRE,7.1
20143,KS,OTTAWA,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,17.4,BU / ACRE,17.3
20143,KS,OTTAWA,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,20.5,BU / ACRE,12.4
20143,KS,OTTAWA,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.9,BU / ACRE,3.8
20143,KS,OTTAWA,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,29.9,BU / ACRE,
20143,KS,OTTAWA,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
20143,KS,OTTAWA,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31.3,BU / ACRE,
20143,KS,OTTAWA,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26,BU / ACRE,
20143,KS,OTTAWA,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36.8,BU / ACRE,
20143,KS,OTTAWA,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,19.8,BU / ACRE,
20143,KS,OTTAWA,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,24.1,BU / ACRE,
20143,KS,OTTAWA,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34.3,BU / ACRE,
20143,KS,OTTAWA,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.5,BU / ACRE,
20143,KS,OTTAWA,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.5,BU / ACRE,
20143,KS,OTTAWA,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26,BU / ACRE,
20143,KS,OTTAWA,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,25,BU / ACRE,
20143,KS,OTTAWA,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
20147,KS,PHILLIPS,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,25.7,BU / ACRE,25.6
20147,KS,PHILLIPS,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.7,BU / ACRE,7.2
20147,KS,PHILLIPS,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,27.4,BU / ACRE,4.7
20147,KS,PHILLIPS,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.8,BU / ACRE,
20147,KS,PHILLIPS,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54,BU / ACRE,
20147,KS,PHILLIPS,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,23.7,BU / ACRE,
20147,KS,PHILLIPS,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,20.4,BU / ACRE,
20147,KS,PHILLIPS,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,14,BU / ACRE,
20147,KS,PHILLIPS,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,10.7,BU / ACRE,
20147,KS,PHILLIPS,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35.2,BU / ACRE,
20147,KS,PHILLIPS,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,32.7,BU / ACRE,
20147,KS,PHILLIPS,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.5,BU / ACRE,
20147,KS,PHILLIPS,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38,BU / ACRE,
20147,KS,PHILLIPS,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31,BU / ACRE,
20147,KS,PHILLIPS,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42,BU / ACRE,
20157,KS,REPUBLIC,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,21.1,BU / ACRE,13.1
20157,KS,REPUBLIC,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.3,BU / ACRE,4.2
20157,KS,REPUBLIC,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.6,BU / ACRE,3.7
20157,KS,REPUBLIC,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.5,BU / ACRE,2.8
20157,KS,REPUBLIC,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.1,BU / ACRE,
20157,KS,REPUBLIC,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51,BU / ACRE,
20157,KS,REPUBLIC,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.8,BU / ACRE,
